Date,Time,T02,T04,T06,T08,T09,T12,T13,T14,T17,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T33,T35,T36,T37,T39,T40,T41,T42,T43,T44,T46,T47,T48,T49,T51,T52,T53,T55,T56,T57,T58,T59,T60
2022-06-28,20:00:00,0.053,15.076,0.503,15.453,15.657,1.573,13.616,14.565,13.605,0.048,14.153,15.572,6.065,13.066,0.537,0.019,-0.439,1.107,0.555,0.062,16.157,6.547,13.588,-0.463,1.058,0.11,3.506,1.555,2.594,16.657,11.133,3.559,16.074,-0.497,13.589,15.091,1.555,5.587,12.613,13.15,0.024,0.069,15.113,13.1,6.066
2022-06-29,0:00:00,0.053,14.075,0.503,12.952,11.144,1.573,11.61,11.561,10.601,0.048,11.144,13.568,6.065,10.059,0.537,0.019,-0.439,1.107,0.555,0.062,14.153,6.547,11.082,-0.463,1.058,0.613,3.506,1.555,3.096,11.144,9.124,3.559,13.57,-0.497,9.577,12.084,2.058,5.587,11.61,10.14,0.024,0.069,10.602,9.083,6.567
2022-06-29,4:00:00,0.053,10.571,0.503,9.95,8.634,1.07,9.102,8.054,7.596,0.048,8.132,10.56,5.061,7.551,0.537,0.019,-0.439,1.107,0.555,0.062,11.144,6.046,8.072,-0.463,1.058,0.613,4.008,2.056,3.096,9.64,6.611,4.06,11.065,-0.497,6.565,9.076,1.555,5.587,8.098,7.629,0.526,0.069,8.094,7.072,5.565
2022-06-29,8:00:00,0.053,12.072,0.503,13.452,12.147,1.07,11.61,11.561,12.103,0.048,12.147,11.563,4.558,11.563,0.537,0.019,-0.439,1.107,0.555,0.062,13.651,5.042,10.58,-0.463,1.058,0.613,4.008,2.056,3.096,19.161,7.616,4.06,11.566,-0.497,12.085,13.588,1.555,5.085,9.603,11.144,0.526,0.069,10.602,11.594,4.563
2022-06-29,12:00:00,0.053,16.076,0.503,20.955,21.668,1.07,14.618,15.567,18.609,0.048,15.657,15.572,4.558,16.573,0.537,0.019,-0.439,1.107,0.555,0.062,15.656,6.046,16.093,-0.463,1.058,0.613,3.506,2.056,2.594,30.661,10.128,3.559,16.074,-0.497,15.594,19.598,1.555,5.085,12.613,16.66,0.526,0.571,16.615,21.621,5.064
2022-06-29,16:00:00,0.053,15.076,0.503,16.453,18.664,1.573,13.616,14.565,15.106,0.048,14.655,15.071,5.563,14.57,0.537,0.019,-0.439,1.107,0.555,0.062,15.656,6.547,13.588,-0.463,1.058,0.613,4.008,2.056,3.096,20.662,10.631,4.06,16.074,-0.497,14.09,16.093,2.058,5.587,12.613,15.657,0.526,0.571,14.611,14.103,6.066
2022-06-29,20:00:00,0.053,13.574,0.503,13.952,15.156,1.573,12.613,12.563,12.103,0.048,12.649,14.069,6.065,12.565,0.537,0.019,-0.439,1.608,0.555,0.062,14.654,7.049,12.586,-0.463,1.058,1.115,4.008,2.056,3.096,15.655,9.626,4.06,15.072,-0.497,12.085,14.59,2.058,6.592,11.108,11.645,0.526,0.571,12.607,12.096,6.066
2022-06-30,0:00:00,0.053,12.573,1.006,12.451,11.144,1.573,11.108,11.06,10.1,0.048,10.642,12.565,5.563,10.56,1.039,0.019,-0.439,1.608,0.555,0.062,13.15,6.547,11.082,-0.463,1.56,1.115,4.51,2.557,3.598,12.648,8.621,4.06,13.069,-0.497,10.079,12.585,2.058,6.592,9.603,10.14,0.526,0.571,10.602,10.59,6.066
2022-06-30,4:00:00,0.053,10.07,1.006,8.949,6.625,1.573,9.102,8.054,7.095,0.048,7.629,10.56,5.061,7.049,1.039,0.019,-0.439,1.608,0.555,0.062,10.643,6.046,8.574,-0.463,1.56,1.115,4.51,2.557,3.598,7.131,7.113,4.561,11.566,-0.497,7.57,10.079,2.058,6.09,7.596,7.127,0.526,0.571,7.592,6.067,5.565
2022-06-30,8:00:00,0.053,11.071,1.006,11.951,12.147,1.573,10.607,10.559,10.1,0.048,10.14,11.061,4.558,10.56,1.039,0.019,-0.439,1.107,0.555,0.062,12.147,5.544,10.079,-0.463,1.56,1.115,4.008,2.557,3.096,15.154,7.113,4.06,11.065,-0.497,11.583,12.084,1.555,6.09,9.102,10.14,0.526,0.571,11.604,10.59,5.064
2022-06-30,12:00:00,0.053,17.077,1.006,19.954,22.168,1.573,14.117,15.567,19.11,0.048,17.662,15.071,4.558,18.075,0.537,0.019,-0.439,1.107,0.555,0.062,15.656,5.544,15.091,-0.463,1.56,1.115,4.008,2.557,3.096,29.162,10.631,4.06,15.072,-0.497,16.095,18.096,1.555,5.587,13.114,16.66,0.526,0.571,19.62,20.619,5.064
2022-06-30,16:00:00,0.053,15.576,1.006,16.954,20.166,2.075,13.114,14.065,16.608,0.048,16.66,15.071,6.065,15.071,1.039,0.523,-0.439,1.608,0.555,0.062,14.654,6.547,13.588,-0.463,1.56,1.115,4.008,2.557,3.096,21.163,11.635,4.06,16.074,-0.497,14.591,15.091,2.058,6.09,13.616,15.156,0.526,0.571,16.615,15.107,6.066
2022-06-30,20:00:00,0.053,12.573,1.006,12.451,13.652,2.075,11.108,11.561,12.103,0.048,12.147,13.066,6.567,11.563,1.039,0.523,-0.439,1.608,0.555,0.062,12.649,6.547,11.082,-0.463,1.56,1.115,4.51,2.557,3.598,13.651,10.128,4.06,14.071,-0.497,11.082,12.585,2.058,6.592,11.61,11.645,0.526,1.073,12.106,11.092,6.567
2022-07-01,0:00:00,0.053,10.07,1.006,8.949,8.132,2.075,8.6,8.555,8.096,0.048,8.132,10.059,6.065,8.053,1.039,0.523,-0.439,1.608,0.555,0.565,9.639,6.547,8.574,-0.463,1.56,1.618,4.51,2.557,3.598,8.135,7.616,4.561,10.564,-0.497,7.57,9.076,2.058,6.592,9.102,8.132,0.526,1.073,8.094,7.072,6.066
2022-07-01,4:00:00,0.053,8.067,1.006,7.448,6.122,1.573,7.094,6.551,6.594,0.048,6.122,8.053,5.061,6.547,1.039,0.523,-0.439,1.608,0.555,0.565,7.632,5.544,6.567,-0.463,1.56,1.115,4.51,2.557,3.598,6.629,5.605,4.561,8.559,-0.497,6.063,7.571,2.058,6.09,6.592,6.625,0.526,1.073,6.589,5.564,5.064
2022-07-01,8:00:00,0.053,9.068,1.006,9.95,8.634,1.573,8.6,9.557,10.1,0.048,8.132,9.056,4.056,8.554,1.039,0.523,-0.439,1.107,1.058,0.565,10.141,5.042,8.072,-0.463,1.56,1.115,4.008,2.557,3.096,15.154,6.108,4.06,9.06,-0.497,10.079,10.58,1.555,5.587,7.596,8.634,0.526,1.073,8.094,9.083,4.563
2022-07-01,12:00:00,0.053,17.077,1.006,20.955,20.667,1.573,13.114,14.065,17.108,0.048,16.66,13.568,4.558,16.072,1.039,0.523,-0.439,1.107,1.058,0.565,13.651,5.042,15.091,-0.463,1.56,1.115,4.008,2.557,3.096,27.663,10.128,4.06,15.573,-0.497,15.093,18.597,1.555,5.085,11.108,13.652,0.526,1.073,17.116,22.121,5.064
2022-07-01,16:00:00,0.053,19.579,1.006,23.955,26.67,2.075,13.114,16.067,19.61,0.048,24.17,16.072,6.065,17.074,1.039,0.523,-0.439,1.608,1.058,0.565,15.155,6.547,14.089,-0.463,1.56,1.115,4.008,2.557,3.096,24.164,13.643,4.06,19.578,-0.497,16.596,16.594,2.56,5.587,15.119,17.662,0.526,1.073,22.122,21.621,6.567
2022-07-01,20:00:00,0.053,14.575,1.509,14.452,15.156,2.578,10.607,13.063,12.603,0.048,15.156,14.069,7.57,11.061,1.542,0.523,-0.439,2.11,1.058,0.565,13.15,7.049,11.082,-0.463,1.56,1.618,4.51,2.557,3.598,14.653,12.137,4.561,16.074,-0.497,12.085,13.087,2.56,6.592,13.616,12.649,0.526,1.073,14.11,10.59,7.569
2022-07-02,0:00:00,0.053,9.569,1.509,8.449,6.625,2.578,8.098,8.054,6.594,0.048,7.629,10.059,6.567,7.049,1.542,1.026,0.064,2.11,1.058,0.565,9.639,6.547,8.072,-0.463,2.062,1.618,5.012,3.058,3.598,6.127,7.616,4.561,10.564,-0.497,7.068,9.076,2.56,6.592,8.6,7.127,0.526,1.575,7.592,6.067,7.068
2022-07-02,4:00:00,0.053,7.065,1.509,5.947,4.112,2.075,6.09,5.549,4.59,0.048,4.615,7.551,5.061,4.54,1.542,1.026,0.064,1.608,1.058,0.565,7.13,5.544,6.065,-0.463,2.062,1.618,5.012,3.058,3.598,4.119,5.102,4.561,8.058,-0.497,5.059,6.567,2.058,6.09,6.09,5.117,0.526,1.575,5.083,3.551,5.565
2022-07-02,8:00:00,0.053,9.068,1.509,9.95,9.136,1.573,8.6,9.056,10.1,0.048,8.132,9.056,4.056,8.053,1.039,1.026,0.064,1.608,1.058,0.565,9.639,5.042,7.57,-0.463,2.062,1.618,4.51,3.058,3.598,14.653,6.108,4.561,8.559,0.003,9.577,10.58,1.555,5.587,7.596,8.132,0.526,1.575,8.595,9.083,5.064
2022-07-02,12:00:00,0.053,15.576,1.006,18.954,17.161,1.573,11.61,13.063,15.607,0.048,16.159,12.064,4.558,14.57,1.039,1.026,0.064,1.608,1.058,0.565,12.649,5.042,12.586,-0.463,2.062,1.618,4.008,2.557,3.096,24.664,9.626,4.06,15.072,0.003,14.09,17.095,1.555,5.085,10.105,13.15,0.526,1.073,15.613,20.619,5.064
2022-07-02,16:00:00,0.053,15.576,1.509,18.454,18.664,2.075,11.108,13.063,15.607,0.048,18.163,13.568,6.065,13.066,1.039,1.026,0.064,1.608,1.058,0.565,12.649,6.046,12.084,-0.463,2.062,1.618,4.008,2.557,3.096,18.159,11.635,4.06,16.574,0.003,13.589,14.59,2.058,6.09,12.111,14.153,0.526,1.073,17.116,16.11,6.066
2022-07-02,20:00:00,0.053,11.071,1.509,10.95,9.638,2.578,8.098,9.056,8.597,0.55,10.642,10.56,6.567,8.053,1.542,1.026,0.064,2.11,1.058,1.068,10.141,6.547,9.075,-0.463,2.062,2.12,4.51,3.058,3.598,9.138,9.124,4.561,12.067,0.003,9.075,10.58,2.56,6.592,9.603,8.634,0.526,1.575,10.1,8.58,6.567
2022-07-03,0:00:00,0.053,7.566,1.509,6.948,5.117,2.075,6.592,6.05,4.59,0.55,6.122,8.053,5.563,5.544,1.542,1.026,0.064,1.608,1.058,1.068,7.632,6.046,6.567,-0.463,2.062,2.12,4.51,3.058,3.598,4.621,6.108,4.561,9.06,0.003,5.561,7.571,2.56,6.592,6.592,5.62,0.526,1.575,6.087,4.558,6.066
2022-07-03,4:00:00,0.555,5.563,1.509,4.946,3.106,1.573,4.583,4.045,3.086,0.55,4.112,6.046,4.558,3.536,1.542,1.026,0.064,1.608,1.058,1.068,5.122,5.042,4.558,-0.463,2.062,1.618,4.51,3.058,3.598,3.114,4.599,4.561,6.052,0.003,4.054,5.563,2.058,5.587,4.583,4.112,0.526,1.575,4.079,3.048,5.064
2022-07-03,8:00:00,0.555,7.065,1.509,7.948,7.127,1.07,6.09,6.551,6.594,0.55,6.625,6.547,3.554,6.547,1.039,1.026,0.064,1.608,1.058,1.068,7.13,4.038,5.563,-0.463,2.062,1.618,4.008,2.557,3.096,10.643,4.599,4.06,7.055,0.003,7.068,8.072,1.555,5.085,5.587,6.625,0.526,1.575,6.589,7.072,4.062
2022-07-03,12:00:00,0.555,11.071,1.006,13.452,12.649,1.07,8.098,9.557,10.601,0.55,12.649,9.056,3.554,10.56,1.039,1.026,0.064,1.107,1.058,1.068,9.639,4.54,8.574,-0.463,2.062,1.115,3.506,2.557,2.594,16.156,7.113,3.559,11.065,0.003,10.58,11.583,1.555,4.583,8.6,10.14,0.526,1.073,12.106,12.598,4.062
2022-07-03,16:00:00,0.555,15.076,1.006,19.954,18.664,1.573,9.102,12.563,18.109,0.55,18.163,11.061,5.061,14.57,1.039,1.026,0.064,1.608,1.058,0.565,11.144,5.042,10.079,-0.463,2.062,1.618,3.506,2.557,2.594,18.66,10.631,3.559,15.072,0.003,12.586,13.588,1.555,5.085,11.108,14.153,0.526,1.073,16.615,17.614,5.064
2022-07-03,20:00:00,0.555,11.071,1.509,11.451,10.642,2.075,8.098,9.557,9.599,0.55,11.144,9.557,5.563,9.056,1.542,1.026,0.064,1.608,1.058,1.068,9.639,5.544,8.574,-0.463,2.062,1.618,3.506,2.557,3.096,11.144,8.621,4.06,12.067,0.003,9.577,11.081,2.058,5.587,9.102,9.136,0.526,1.073,10.1,9.083,6.066
2022-07-04,0:00:00,0.555,7.065,1.509,6.948,4.615,2.075,5.587,5.549,4.089,0.55,5.62,7.049,5.061,5.544,1.542,1.026,0.064,1.608,1.058,1.068,6.628,5.544,6.065,-0.463,2.062,2.12,4.008,2.557,3.096,5.123,5.605,4.06,8.559,0.003,5.561,7.069,2.058,5.587,5.587,5.117,0.526,1.575,6.087,4.558,5.565
2022-07-04,4:00:00,0.555,5.563,1.509,4.946,3.106,1.573,4.583,4.045,3.086,0.55,3.609,6.046,4.056,3.536,1.542,1.026,0.064,1.608,1.058,1.068,5.624,4.54,4.558,-0.463,2.062,1.618,4.008,2.557,3.096,2.612,4.096,4.06,6.554,0.003,3.552,5.563,1.555,5.587,4.583,4.112,0.526,1.575,4.079,3.048,4.563
2022-07-04,8:00:00,0.555,7.065,1.509,7.948,7.629,1.573,6.592,6.05,6.594,0.55,6.625,7.049,3.554,6.046,1.039,1.026,0.064,1.608,1.058,1.068,7.13,4.038,6.567,-0.463,2.062,1.618,3.506,2.557,2.594,9.138,4.599,4.06,7.055,0.003,6.565,7.571,1.555,4.583,5.587,6.122,1.028,1.575,7.592,6.569,4.062
2022-07-04,12:00:00,0.555,14.075,1.006,17.954,17.161,1.07,11.61,12.563,14.105,0.55,12.649,12.064,4.056,14.069,1.039,1.026,0.064,1.608,1.058,1.068,11.646,4.54,13.087,-0.463,2.062,1.618,3.506,2.557,2.594,27.164,8.621,3.559,13.069,0.003,14.591,16.594,1.555,4.583,9.102,12.147,1.028,1.575,16.114,18.616,4.563
2022-07-04,16:00:00,0.555,17.578,1.509,22.455,23.169,2.075,11.108,14.565,22.111,0.55,21.167,12.565,5.563,16.573,1.039,1.026,0.064,1.608,1.058,1.068,12.649,5.544,11.583,-0.463,2.062,1.618,3.506,2.557,2.594,23.664,12.137,3.559,15.573,0.003,14.09,14.59,2.058,5.085,12.613,16.66,1.028,1.073,19.62,19.618,5.565
2022-07-04,20:00:00,0.555,14.075,1.509,14.953,14.153,2.578,9.603,13.063,13.104,0.55,14.655,11.563,6.567,12.064,1.542,1.026,0.064,2.11,1.058,1.068,12.147,6.046,10.079,0.039,2.062,2.12,4.008,2.557,3.096,16.657,11.133,4.06,14.071,0.003,11.583,11.583,2.56,6.09,12.613,12.147,1.028,1.575,13.108,10.59,6.567
2022-07-05,0:00:00,0.555,9.068,2.012,7.948,6.122,2.578,7.094,7.052,5.592,0.55,7.127,8.554,6.065,6.046,2.045,1.026,0.064,2.11,1.56,1.068,8.636,6.046,7.068,0.039,2.062,2.12,4.51,3.058,3.096,5.625,7.113,4.561,9.06,0.003,6.565,8.072,2.56,6.09,7.596,6.625,1.028,1.575,7.09,5.061,6.567
2022-07-05,4:00:00,0.555,7.065,2.012,5.446,3.609,2.075,5.587,4.546,3.587,0.55,4.112,7.049,5.061,4.038,2.045,1.53,0.064,2.11,1.56,1.068,6.628,5.042,5.061,0.039,2.565,2.12,4.51,3.058,3.096,3.617,5.102,4.561,7.055,0.003,4.054,6.065,2.058,5.587,5.587,4.615,1.028,2.078,5.083,3.048,5.565
2022-07-05,8:00:00,0.555,9.569,2.012,10.45,9.638,1.573,8.6,9.557,10.1,0.55,9.136,8.554,4.056,8.554,1.542,1.53,0.064,1.608,1.56,1.068,10.141,4.54,7.57,0.039,2.565,2.12,4.51,3.058,3.096,15.154,6.108,4.06,9.06,0.003,10.079,11.583,1.555,5.085,7.094,8.634,1.028,2.078,9.097,9.083,5.064
2022-07-05,12:00:00,0.555,16.577,1.509,20.955,20.667,1.573,13.114,14.565,17.608,0.55,17.161,13.568,4.558,15.572,1.542,1.53,0.064,1.608,1.56,1.068,13.651,5.042,13.588,0.039,2.062,1.618,4.008,3.058,3.096,27.164,10.631,4.06,14.571,0.003,15.594,17.595,1.555,5.085,11.108,14.153,1.028,1.575,17.617,21.621,5.565
2022-07-05,16:00:00,0.555,17.077,1.509,21.455,21.167,2.075,11.108,14.565,20.61,0.55,20.166,13.568,6.065,16.072,1.542,1.53,0.064,2.11,1.56,1.068,13.15,6.046,11.583,0.039,2.062,2.12,4.008,3.058,3.096,21.163,12.137,4.06,15.072,0.003,14.09,14.59,2.56,5.587,12.613,15.657,1.028,1.575,18.618,18.616,6.567
2022-07-05,20:00:00,0.555,13.074,2.012,12.952,12.147,2.578,10.607,12.062,11.101,0.55,12.649,13.066,7.068,11.061,2.045,1.53,0.064,2.611,1.56,1.571,12.649,6.547,11.082,0.039,2.565,2.622,4.51,3.058,3.598,12.648,10.631,4.561,13.069,0.003,12.085,12.585,3.062,6.592,11.108,11.144,1.028,2.078,12.607,10.59,7.569
2022-07-06,0:00:00,0.555,12.072,2.012,11.451,10.14,3.08,10.607,10.559,9.599,1.053,10.14,11.563,6.567,9.557,2.547,1.53,0.064,2.611,1.56,1.571,11.646,6.547,10.079,0.039,2.565,2.622,5.012,3.559,3.598,10.141,8.621,4.561,11.065,0.003,10.079,11.081,3.062,6.592,10.105,9.638,1.028,2.078,10.602,8.58,7.569
2022-07-06,4:00:00,0.555,9.068,2.515,8.449,6.625,2.578,8.098,7.553,7.095,1.053,7.127,9.056,6.065,7.049,2.547,1.53,0.064,2.611,1.56,1.571,8.636,6.046,7.57,0.039,2.565,2.622,5.012,3.559,3.598,7.131,6.611,5.062,8.559,0.003,7.068,8.574,2.56,6.592,7.596,7.127,1.028,2.078,7.592,6.067,7.068
2022-07-06,8:00:00,0.555,10.571,2.012,11.951,12.147,2.075,10.105,10.058,10.601,1.053,11.144,10.059,5.061,10.059,2.045,1.53,0.064,2.11,1.56,1.571,10.643,5.544,9.075,0.039,3.067,2.622,5.012,3.559,3.598,15.154,7.616,4.561,10.564,0.003,10.58,10.58,2.56,6.09,9.102,10.14,1.028,2.078,12.106,10.087,6.066
2022-07-06,12:00:00,0.555,17.578,2.012,21.455,19.165,2.075,13.114,15.066,17.108,1.053,17.161,13.568,5.563,16.573,2.045,1.53,0.064,2.11,2.062,1.571,14.153,5.544,13.087,0.039,2.565,2.12,5.012,3.559,3.598,28.663,11.133,4.561,15.072,0.003,15.594,19.098,2.058,5.587,11.61,14.153,1.028,2.078,17.617,23.122,6.567
2022-07-06,16:00:00,0.555,16.577,2.012,19.454,20.166,2.578,13.616,15.066,17.108,1.053,19.165,15.071,7.068,15.071,2.045,1.53,0.064,2.611,2.062,1.571,15.155,7.049,14.089,0.039,2.565,2.622,5.012,3.559,3.598,20.662,13.643,4.561,15.072,0.504,16.596,16.093,3.062,6.592,14.117,15.657,1.028,2.078,18.618,17.112,7.569
2022-07-06,20:00:00,1.058,15.576,2.515,15.453,16.66,3.583,12.111,14.565,14.105,1.053,16.159,14.069,8.072,12.565,2.547,1.53,0.567,2.611,2.062,1.571,13.651,7.049,11.583,0.039,3.067,3.125,5.514,3.559,4.1,16.657,13.141,5.062,13.57,0.504,13.088,12.585,3.564,7.094,14.117,13.652,1.028,2.58,14.611,11.594,8.571
2022-07-07,0:00:00,1.058,10.571,3.017,9.95,9.136,3.583,9.102,9.557,8.597,1.053,9.638,11.061,7.57,9.056,3.05,1.53,0.567,3.112,2.062,1.571,10.141,7.049,9.075,0.039,3.067,3.125,5.514,4.06,4.1,9.138,9.124,5.062,9.562,0.504,9.075,9.577,3.062,7.094,9.603,9.136,1.529,2.58,10.1,8.078,8.571
2022-07-07,4:00:00,1.058,8.568,3.017,8.449,7.127,3.08,8.098,7.553,7.095,1.053,7.629,9.056,6.567,7.049,2.547,2.034,0.567,2.611,2.062,2.074,8.636,6.046,7.57,0.039,3.067,3.125,6.016,4.06,4.1,7.633,7.113,5.062,8.559,0.504,7.57,8.072,3.062,6.592,7.596,7.629,1.529,2.58,8.094,6.569,7.569
2022-07-07,8:00:00,1.058,9.569,2.515,9.449,9.638,2.578,8.6,8.555,8.096,1.053,9.136,9.557,5.563,8.554,2.547,2.034,0.567,2.611,2.062,2.074,9.639,5.544,8.574,0.039,3.067,2.622,5.514,4.06,3.598,10.141,7.113,5.062,9.06,0.504,9.075,9.076,2.56,6.09,8.6,8.634,1.529,2.58,10.1,8.58,6.567
2022-07-07,12:00:00,1.058,12.072,2.515,13.452,14.655,2.578,10.105,10.559,11.101,1.053,13.15,11.563,5.563,10.56,2.547,2.034,0.567,2.11,2.062,1.571,11.144,5.544,10.58,0.039,3.067,2.622,5.514,4.06,3.598,15.154,9.626,4.561,11.065,0.504,12.085,11.583,2.56,6.09,10.105,10.642,1.529,2.58,13.609,11.594,6.567
2022-07-07,16:00:00,1.058,15.576,2.515,18.954,23.169,2.578,11.61,13.564,16.107,1.053,18.664,13.568,6.567,13.568,2.547,2.034,0.567,2.11,2.062,1.571,12.649,6.046,12.084,0.039,3.067,2.622,5.012,4.06,3.598,19.661,12.137,4.561,13.069,0.504,14.591,13.588,2.56,6.09,12.613,14.153,1.529,2.58,18.118,15.608,7.068
2022-07-07,20:00:00,1.058,12.573,2.515,12.451,13.15,3.08,10.105,11.561,11.101,1.053,12.649,12.565,7.57,10.56,2.547,2.034,0.567,2.611,2.062,1.571,11.646,6.547,10.079,0.039,3.067,2.622,5.514,4.06,3.598,12.147,10.631,4.561,11.566,0.504,11.583,11.583,3.062,6.592,11.108,10.642,1.529,2.58,13.108,10.087,8.07
2022-07-08,0:00:00,1.058,9.569,3.017,9.449,7.629,3.08,8.6,8.555,7.596,1.555,8.132,10.059,6.567,7.551,2.547,2.034,0.567,2.611,2.062,2.074,9.639,6.046,8.072,0.039,3.067,3.125,5.514,4.06,3.598,8.135,8.119,5.062,9.06,0.504,8.071,9.076,3.062,6.592,8.6,8.132,1.529,2.58,8.595,7.072,7.569
2022-07-08,4:00:00,1.058,8.067,3.017,7.948,6.122,2.578,7.094,6.551,6.093,1.555,6.625,8.053,5.563,6.547,2.547,2.034,0.567,2.611,2.062,2.074,7.632,5.544,6.567,0.542,3.067,3.125,5.514,4.06,3.598,6.629,6.611,4.561,7.557,0.504,6.565,7.571,2.56,6.09,7.094,6.625,1.529,2.58,7.09,5.564,6.567
2022-07-08,8:00:00,1.058,8.067,2.515,7.948,6.625,2.578,7.094,6.551,6.093,1.053,7.127,7.551,5.061,6.547,2.547,2.034,0.567,2.11,2.062,2.074,7.632,5.042,6.567,0.542,3.067,2.622,5.012,4.06,3.598,8.135,6.108,4.561,7.557,0.504,6.565,7.571,2.56,6.09,6.592,6.625,1.529,2.58,7.592,6.067,6.066
2022-07-08,12:00:00,1.058,12.072,2.515,13.452,11.645,2.075,9.102,10.559,10.1,1.053,10.642,10.56,5.061,11.563,2.045,2.034,0.567,2.11,2.062,2.074,10.141,5.042,9.577,0.542,3.067,2.622,5.012,4.06,3.598,18.159,8.119,4.06,12.067,0.504,11.583,13.588,2.058,5.587,8.098,9.136,1.529,2.58,12.106,12.598,6.066
2022-07-08,16:00:00,1.058,18.578,2.515,23.955,23.669,2.578,12.111,15.567,19.61,1.053,20.667,14.069,6.065,19.077,2.045,2.034,0.567,2.11,2.062,2.074,13.15,6.046,12.586,0.542,3.067,2.622,5.012,3.559,3.096,24.664,12.639,4.06,15.072,0.504,15.594,15.592,2.56,6.09,12.613,16.159,1.529,2.58,21.121,20.619,7.068
2022-07-08,20:00:00,1.058,13.074,2.515,13.952,12.147,3.08,8.6,12.062,10.601,1.053,13.652,11.563,7.57,10.059,2.547,2.034,0.567,2.611,2.062,2.074,10.643,6.547,8.574,0.542,3.067,3.125,5.012,4.06,3.598,12.648,11.133,4.561,11.065,1.004,10.58,10.58,3.062,6.592,11.61,11.645,1.529,2.58,12.106,9.585,8.07
2022-07-09,0:00:00,1.058,8.568,3.017,7.448,5.117,3.08,6.592,7.052,5.091,1.555,6.625,8.554,6.567,6.046,3.05,2.034,0.567,3.112,2.062,2.074,7.632,6.046,6.567,0.542,3.067,3.125,5.514,4.06,3.598,4.621,7.113,4.561,7.055,1.004,6.063,7.571,3.062,6.592,7.596,6.625,2.031,2.58,7.09,5.061,7.569
2022-07-09,4:00:00,1.058,6.064,3.017,4.946,2.604,2.578,5.085,4.546,3.086,1.555,4.112,6.046,5.563,4.038,2.547,2.034,0.567,2.611,2.062,2.074,5.624,5.042,4.558,0.542,3.067,3.125,5.514,4.06,3.598,2.612,5.102,4.561,4.548,1.004,4.054,5.061,2.56,6.09,5.085,4.615,2.031,3.082,4.581,3.048,6.567
2022-07-09,8:00:00,1.058,8.067,3.017,9.449,8.132,2.075,7.596,8.555,9.098,1.555,7.629,8.053,4.558,7.551,2.547,2.034,0.567,2.11,2.062,2.074,8.636,4.54,6.567,0.542,3.067,2.622,5.012,4.06,3.598,14.152,5.605,4.06,8.058,1.004,9.075,10.079,2.058,5.587,7.094,8.132,2.031,2.58,7.592,8.078,5.565
2022-07-09,12:00:00,1.058,14.575,2.515,18.954,16.66,2.075,11.108,12.062,14.606,1.053,15.156,12.064,5.061,13.568,2.045,2.034,0.567,2.11,2.062,2.074,11.646,5.042,11.583,0.542,3.067,2.622,5.012,3.559,3.096,23.664,10.128,4.06,12.568,1.004,13.589,16.594,2.058,5.085,9.603,12.147,2.031,2.58,16.114,21.12,6.066
2022-07-09,16:00:00,1.058,17.578,2.515,22.455,25.67,2.578,11.108,14.065,16.608,1.053,22.168,13.568,6.567,15.572,2.045,2.034,0.567,2.611,2.062,2.074,12.649,6.046,11.583,0.542,3.067,2.622,5.012,3.559,3.096,20.662,13.643,4.06,13.069,1.004,15.093,13.087,2.56,5.587,12.613,15.156,2.031,2.58,20.621,19.618,7.068
2022-07-09,20:00:00,1.058,11.572,3.017,11.951,13.15,3.08,8.6,10.559,9.599,1.555,12.649,11.563,7.57,9.056,2.547,2.034,1.07,2.611,2.062,2.074,10.141,6.046,9.075,0.542,3.067,3.125,5.012,4.06,3.598,11.144,11.133,4.561,9.562,1.004,10.58,9.577,3.062,6.592,10.105,10.14,2.031,2.58,12.106,9.083,8.07
2022-07-10,0:00:00,1.56,7.566,3.017,6.948,6.122,3.08,6.592,6.551,5.592,1.555,6.625,8.554,7.068,6.046,3.05,2.034,1.07,3.112,2.062,2.074,8.134,6.046,6.567,0.542,3.067,3.125,5.514,4.06,3.598,5.625,7.616,4.561,6.052,1.004,6.565,7.069,3.062,6.592,7.094,6.625,2.031,2.58,7.09,5.564,7.569
2022-07-10,4:00:00,1.56,6.565,3.017,6.447,5.117,2.578,5.587,5.549,4.59,1.555,5.62,7.049,5.563,5.042,3.05,2.034,1.07,2.611,2.565,2.577,6.628,5.042,5.563,1.044,3.569,3.125,5.514,4.06,3.598,5.123,6.108,4.561,5.551,1.004,5.561,6.065,2.56,6.09,6.09,5.62,2.031,3.082,6.087,4.558,6.567
2022-07-10,8:00:00,1.058,7.065,3.017,7.948,8.132,2.578,6.592,6.551,6.594,1.555,7.629,7.551,5.061,6.547,2.547,2.034,0.567,2.611,2.565,2.074,7.13,4.54,6.065,1.044,3.067,3.125,5.012,4.06,3.096,8.135,6.108,4.06,7.055,1.004,7.068,7.069,2.56,5.587,6.592,7.127,2.031,2.58,8.094,6.569,5.565
2022-07-10,12:00:00,1.058,11.572,3.017,14.452,16.159,2.075,10.105,11.06,13.104,1.555,14.153,11.061,5.061,11.563,2.547,2.034,0.567,2.11,2.565,2.074,11.144,4.54,10.079,1.044,3.067,2.622,5.012,4.06,3.096,17.158,9.124,4.06,11.566,1.004,13.088,11.583,2.058,5.085,10.105,12.147,2.031,2.58,14.611,13.602,5.565
