"Mission","AGCID","Date","Time","TempC"
2021,"T08",2021-09-01,1899-12-31 04:00:00,2.443
2021,"T08",2021-09-01,1899-12-31 08:00:00,3.945
2021,"T08",2021-09-01,1899-12-31 12:00:00,9.449
2021,"T08",2021-09-01,1899-12-31 16:00:00,7.948
2021,"T08",2021-09-01,1899-12-31 20:00:00,5.446
2021,"T08",2021-09-02,1899-12-31,2.944
2021,"T08",2021-09-02,1899-12-31 04:00:00,2.443
2021,"T08",2021-09-02,1899-12-31 08:00:00,2.443
2021,"T08",2021-09-02,1899-12-31 12:00:00,4.445
2021,"T08",2021-09-02,1899-12-31 16:00:00,3.444
2021,"T08",2021-09-02,1899-12-31 20:00:00,2.443
2021,"T08",2021-09-03,1899-12-31,1.943
2021,"T08",2021-09-03,1899-12-31 04:00:00,2.443
2021,"T08",2021-09-03,1899-12-31 08:00:00,3.444
2021,"T08",2021-09-03,1899-12-31 12:00:00,4.946
2021,"T08",2021-09-03,1899-12-31 16:00:00,5.446
2021,"T08",2021-09-03,1899-12-31 20:00:00,3.444
2021,"T08",2021-09-04,1899-12-31,2.443
2021,"T08",2021-09-04,1899-12-31 04:00:00,1.943
2021,"T08",2021-09-04,1899-12-31 08:00:00,2.443
2021,"T08",2021-09-04,1899-12-31 12:00:00,5.446
2021,"T08",2021-09-04,1899-12-31 16:00:00,9.95
2021,"T08",2021-09-04,1899-12-31 20:00:00,5.446
2021,"T08",2021-09-05,1899-12-31,3.945
2021,"T08",2021-09-05,1899-12-31 04:00:00,3.444
2021,"T08",2021-09-05,1899-12-31 08:00:00,2.944
2021,"T08",2021-09-05,1899-12-31 12:00:00,5.947
2021,"T08",2021-09-05,1899-12-31 16:00:00,5.947
2021,"T08",2021-09-05,1899-12-31 20:00:00,3.945
2021,"T08",2021-09-06,1899-12-31,1.943
2021,"T08",2021-09-06,1899-12-31 04:00:00,1.943
2021,"T08",2021-09-06,1899-12-31 08:00:00,2.443
2021,"T08",2021-09-06,1899-12-31 12:00:00,4.946
2021,"T08",2021-09-06,1899-12-31 16:00:00,14.452
2021,"T08",2021-09-06,1899-12-31 20:00:00,3.945
2021,"T08",2021-09-07,1899-12-31,1.442
2021,"T08",2021-09-07,1899-12-31 04:00:00,1.442
2021,"T08",2021-09-07,1899-12-31 08:00:00,1.943
2021,"T08",2021-09-07,1899-12-31 12:00:00,11.451
2021,"T08",2021-09-07,1899-12-31 16:00:00,13.952
2021,"T08",2021-09-07,1899-12-31 20:00:00,8.949
2021,"T08",2021-09-08,1899-12-31,4.946
2021,"T08",2021-09-08,1899-12-31 04:00:00,2.944
2021,"T08",2021-09-08,1899-12-31 08:00:00,4.946
2021,"T08",2021-09-08,1899-12-31 12:00:00,11.951
2021,"T08",2021-09-08,1899-12-31 16:00:00,15.453
2021,"T08",2021-09-08,1899-12-31 20:00:00,9.95
2021,"T08",2021-09-09,1899-12-31,3.444
2021,"T08",2021-09-09,1899-12-31 04:00:00,1.943
2021,"T08",2021-09-09,1899-12-31 08:00:00,2.443
2021,"T08",2021-09-09,1899-12-31 12:00:00,11.451
2021,"T08",2021-09-09,1899-12-31 16:00:00,6.447
2021,"T08",2021-09-09,1899-12-31 20:00:00,2.443
2021,"T08",2021-09-10,1899-12-31,1.943
2021,"T08",2021-09-10,1899-12-31 04:00:00,1.943
2021,"T08",2021-09-10,1899-12-31 08:00:00,2.443
2021,"T08",2021-09-10,1899-12-31 12:00:00,5.446
2021,"T08",2021-09-10,1899-12-31 16:00:00,7.948
2021,"T08",2021-09-10,1899-12-31 20:00:00,4.445
2021,"T08",2021-09-11,1899-12-31,2.443
