Mission,AGCID,Date,Time,TempC
2021,T02,6/3/2022,16:00,-0.952
2021,T02,6/3/2022,20:00,-0.952
2021,T02,6/4/2022,0:00,-0.952
2021,T02,6/4/2022,4:00,-0.952
2021,T02,6/4/2022,8:00,-0.952
2021,T02,6/4/2022,12:00,-0.952
2021,T02,6/4/2022,16:00,-0.952
2021,T02,6/4/2022,20:00,-0.952
2021,T02,6/5/2022,0:00,-0.952
2021,T02,6/5/2022,4:00,-0.952
2021,T02,6/5/2022,8:00,-0.952
2021,T02,6/5/2022,12:00,-0.952
2021,T02,6/5/2022,16:00,-0.952
2021,T02,6/5/2022,20:00,-0.952
2021,T02,6/6/2022,0:00,-0.952
2021,T02,6/6/2022,4:00,-0.952
2021,T02,6/6/2022,8:00,-1.455
2021,T02,6/6/2022,12:00,-1.455
2021,T02,6/6/2022,16:00,-1.455
2021,T02,6/6/2022,20:00,-0.952
2021,T02,6/7/2022,0:00,-0.952
2021,T02,6/7/2022,4:00,-0.952
2021,T02,6/7/2022,8:00,-1.455
2021,T02,6/7/2022,12:00,-1.455
2021,T02,6/7/2022,16:00,-1.455
2021,T02,6/7/2022,20:00,-1.455
2021,T02,6/8/2022,0:00,-0.952
2021,T02,6/8/2022,4:00,-1.455
2021,T02,6/8/2022,8:00,-1.455
2021,T02,6/8/2022,12:00,-1.455
2021,T02,6/8/2022,16:00,-1.455
2021,T02,6/8/2022,20:00,-1.455
2021,T02,6/9/2022,0:00,-0.952
2021,T02,6/9/2022,4:00,-0.952
2021,T02,6/9/2022,8:00,-0.952
2021,T02,6/9/2022,12:00,-0.952
2021,T02,6/9/2022,16:00,-0.952
2021,T02,6/9/2022,20:00,-0.952
2021,T02,6/10/2022,0:00,-0.952
2021,T02,6/10/2022,4:00,-0.952
2021,T02,6/10/2022,8:00,-0.952
2021,T02,6/10/2022,12:00,-0.952
2021,T02,6/10/2022,16:00,-0.952
2021,T02,6/10/2022,20:00,-0.952
2021,T02,6/11/2022,0:00,-0.952
2021,T02,6/11/2022,4:00,-0.952
2021,T02,6/11/2022,8:00,-0.952
2021,T02,6/11/2022,12:00,-0.952
2021,T02,6/11/2022,16:00,-0.952
2021,T02,6/11/2022,20:00,-0.952
2021,T02,6/12/2022,0:00,-0.952
2021,T02,6/12/2022,4:00,-0.952
2021,T02,6/12/2022,8:00,-0.45
2021,T02,6/12/2022,12:00,-0.45
2021,T02,6/12/2022,16:00,-0.45
2021,T02,6/12/2022,20:00,-0.45
2021,T02,6/13/2022,0:00,-0.45
2021,T02,6/13/2022,4:00,-0.45
2021,T02,6/13/2022,8:00,-0.45
2021,T02,6/13/2022,12:00,-0.45
2021,T02,6/13/2022,16:00,-0.45
2021,T02,6/13/2022,20:00,-0.45
2021,T02,6/14/2022,0:00,-0.45
2021,T02,6/14/2022,4:00,-0.45
2021,T02,6/14/2022,8:00,-0.45
2021,T02,6/14/2022,12:00,-0.45
2021,T02,6/14/2022,16:00,-0.45
2021,T02,6/14/2022,20:00,-0.45
2021,T02,6/15/2022,0:00,-0.45
2021,T02,6/15/2022,4:00,-0.45
2021,T02,6/15/2022,8:00,-0.45
2021,T02,6/15/2022,12:00,-0.45
2021,T02,6/15/2022,16:00,-0.45
2021,T02,6/15/2022,20:00,-0.45
2021,T02,6/16/2022,0:00,-0.45
2021,T02,6/16/2022,4:00,-0.45
2021,T02,6/16/2022,8:00,-0.45
2021,T02,6/16/2022,12:00,-0.45
2021,T02,6/16/2022,16:00,-0.45
2021,T02,6/16/2022,20:00,-0.45
2021,T02,6/17/2022,0:00,-0.45
2021,T02,6/17/2022,4:00,-0.45
2021,T02,6/17/2022,8:00,-0.45
2021,T02,6/17/2022,12:00,-0.45
2021,T02,6/17/2022,16:00,-0.45
2021,T02,6/17/2022,20:00,-0.45
2021,T02,6/18/2022,0:00,-0.45
2021,T02,6/18/2022,4:00,-0.45
2021,T02,6/18/2022,8:00,-0.45
2021,T02,6/18/2022,12:00,-0.45
2021,T02,6/18/2022,16:00,-0.45
2021,T02,6/18/2022,20:00,-0.45
2021,T02,6/19/2022,0:00,-0.45
2021,T02,6/19/2022,4:00,-0.45
2021,T02,6/19/2022,8:00,-0.45
2021,T02,6/19/2022,12:00,-0.45
2021,T02,6/19/2022,16:00,-0.45
2021,T02,6/19/2022,20:00,-0.45
2021,T02,6/20/2022,0:00,-0.45
2021,T02,6/20/2022,4:00,-0.45
2021,T02,6/20/2022,8:00,-0.45
2021,T02,6/20/2022,12:00,-0.45
2021,T02,6/20/2022,16:00,-0.45
2021,T02,6/20/2022,20:00,-0.45
2021,T02,6/21/2022,0:00,-0.45
2021,T02,6/21/2022,4:00,-0.45
2021,T02,6/21/2022,8:00,-0.45
2021,T02,6/21/2022,12:00,-0.45
2021,T02,6/21/2022,16:00,-0.45
2021,T02,6/21/2022,20:00,-0.45
2021,T02,6/22/2022,0:00,-0.45
2021,T02,6/22/2022,4:00,-0.45
2021,T02,6/22/2022,8:00,-0.45
2021,T02,6/22/2022,12:00,-0.45
2021,T02,6/22/2022,16:00,-0.45
2021,T02,6/22/2022,20:00,-0.45
2021,T02,6/23/2022,0:00,-0.45
